docid,groupcode,as,id,uid
80004510,1531,0.0416666666666666,4955,149634
120130004,1531,0.125,4954,165656
120900527,1531,0.0172413793103448,4385,255965
120356510,1531,0.0344827586206896,7228,190818
120113476,1531,0.0434782608695652,4398,162881
120358019,1531,0.0416666666666666,4398,194456
120965603,1531,0.0212765957446808,4398,258608
120764073,1531,0.0227272727272727,2754,252280
120169006,1531,0.0196078431372549,3293,171525
120359062,1531,0.0344827586206896,3293,197070
120355848,1531,0.0192307692307692,4223,189183
120995260,1531,0.0526315789473684,4223,259853
120356340,1531,0.0263157894736842,4492,190232
120907786,1531,0.0294117647058823,4492,256223
223299,1531,0.0476190476190476,7159,110835
689012,1531,0.0196078431372549,3998,136887
120907128,1531,1.0,4990,256187
120405089,1531,0.0163934426229508,4513,201463
120405179,1531,0.0625,4513,201704
120405304,1531,0.0285714285714285,4513,201947
120405376,1531,0.0294117647058823,4513,202212
120405514,1531,0.0384615384615384,4513,202581
120405535,1531,0.0714285714285714,4513,202613
227148,1531,0.125,1234,112286
120359802,1531,0.0217391304347826,5612,198829
120332838,1531,0.0357142857142857,4271,185993
297842,1531,0.0476190476190476,3655,115645
450066,1531,0.027027027027027,8277,120917
120463422,1531,0.25,4486,211989
120463544,1531,0.0294117647058823,4486,212228
681122,1531,0.0476190476190476,6555,136312
120178869,1531,0.037037037037037,4246,173124
120357455,1531,0.0303030303030303,4246,193058
120409850,1531,0.0263157894736842,8333,203782
120405660,1531,0.032258064516129,1115,202640
120629569,1531,0.0714285714285714,2650,238022
