docid,groupcode,as,id,uid
120402708,4708,0.1071428571428571,4955,200917
120357887,4708,0.064516129032258,4999,194161
120357651,4708,0.0769230769230769,4956,193632
120357679,4708,0.0952380952380952,4956,193709
120357704,4708,0.125,4956,193770
120357765,4708,0.1666666666666666,4956,193944
120357814,4708,0.0666666666666666,4956,194032
120462516,4708,0.1428571428571428,4536,211534
120064497,4708,0.0555555555555555,5047,155717
120178767,4708,0.0625,5047,173104
120358116,4708,0.0869565217391304,4398,194693
120883229,4708,0.0769230769230769,4398,255405
120133926,4708,0.125,3293,166267
120330403,4708,0.0526315789473684,3293,185948
120359362,4708,0.5,3293,197793
120359437,4708,0.0769230769230769,3293,197954
120359543,4708,0.1034482758620689,3293,198216
120359569,4708,0.1,3293,198238
120297237,4708,0.0588235294117647,3296,185159
120304072,4708,0.5,3296,185281
120697356,4708,0.0357142857142857,5672,250252
120987690,4708,0.0625,6170,259498
120130048,4708,0.2222222222222222,4223,165658
120355883,4708,0.0625,4223,189271
120356067,4708,0.3333333333333333,4223,189626
120507662,4708,0.1818181818181818,4223,217360
120511148,4708,0.1111111111111111,4223,217652
120783305,4708,0.0833333333333333,4223,252633
120355126,4708,0.0434782608695652,6526,187183
120507090,4708,0.15,7105,217306
120355225,4708,0.1111111111111111,8363,187463
120296265,4708,0.2,4513,185135
120405364,4708,0.0454545454545454,4513,202162
120405435,4708,0.0625,4513,202374
120102918,4708,0.04,3251,161345
120359788,4708,0.125,5612,198793
121002588,4708,0.1,5048,260227
307287,4708,0.0285714285714285,4466,115740
120732646,4708,0.025,3750,251419
70003663,4708,0.1111111111111111,1022,149255
120358935,4708,0.1818181818181818,6302,196694
120512353,4708,0.4285714285714285,4234,217751
120357474,4708,0.0833333333333333,4246,193086
70002382,4708,0.25,1450,149229
120378381,4708,0.125,1450,199744
120509629,4708,0.75,1450,217521
120206736,4708,0.1333333333333333,8313,176581
120415704,4708,0.1538461538461538,5243,204758
120921629,4708,0.0444444444444444,4436,256885
