docid,groupcode,as,id,uid
4027,1,0.2222222222222222,4478,100002
17323,1,0.2692307692307693,4478,100049
21469,1,0.2727272727272727,4478,100690
21475,1,0.2272727272727273,4478,100704
21483,1,0.25,4478,100723
21493,1,0.2631578947368421,4478,100742
21494,1,0.125,4478,100748
21499,1,0.3333333333333333,4478,100754
21515,1,0.1538461538461538,4478,100791
21523,1,0.1904761904761904,4478,100797
21524,1,0.2105263157894736,4478,100804
21535,1,0.2352941176470588,4478,100823
22046,1,0.2608695652173913,4478,101512
22660,1,0.3333333333333333,4478,102448
22728,1,0.1818181818181818,4478,102619
27256,1,0.3,4478,102664
53554,1,0.32,4478,103338
110851,1,0.4074074074074074,4478,105908
143685,1,0.0833333333333333,4478,106488
143708,1,0.3870967741935484,4478,106543
143711,1,0.2962962962962963,4478,106558
143758,1,0.2272727272727273,4478,106649
143876,1,0.2631578947368421,4478,106723
143887,1,0.2777777777777778,4478,106758
161491,1,0.44,4478,107650
215410,1,0.2272727272727273,4478,109795
223795,1,0.25,4478,110935
223826,1,0.3928571428571428,4478,110981
224024,1,0.24,4478,111386
224172,1,0.2608695652173913,4478,111581
224193,1,0.2631578947368421,4478,111608
224194,1,0.2608695652173913,4478,111614
224246,1,0.2272727272727273,4478,111703
228144,1,0.3157894736842105,4478,112617
228343,1,0.2608695652173913,4478,112836
228344,1,0.2272727272727273,4478,112844
248779,1,0.2631578947368421,4478,113480
249041,1,0.1666666666666666,4478,113717
256706,1,0.25,4478,113864
265076,1,0.3448275862068966,4478,113910
287722,1,0.25,4478,114862
287798,1,0.2727272727272727,4478,115001
288062,1,0.3870967741935484,4478,115394
288068,1,0.24,4478,115408
353417,1,0.2857142857142857,4478,116377
361714,1,0.15,4478,118194
363994,1,0.2142857142857142,4478,118294
428754,1,0.238095238095238,4478,119858
431323,1,0.2727272727272727,4478,119890
432458,1,0.217391304347826,4478,120273
451101,1,0.1,4478,121050
451859,1,0.238095238095238,4478,121129
451875,1,0.2692307692307693,4478,121136
500752,1,0.3793103448275862,4478,122247
500758,1,0.238095238095238,4478,122268
500759,1,0.2272727272727273,4478,122275
500761,1,0.2,4478,122283
504623,1,0.2727272727272727,4478,123164
557514,1,0.1904761904761904,4478,127298
557517,1,0.2777777777777778,4478,127304
570801,1,0.2727272727272727,4478,127788
570804,1,0.2631578947368421,4478,127795
570806,1,0.2631578947368421,4478,127802
575911,1,0.1904761904761904,4478,128168
597345,1,0.2857142857142857,4478,129173
600370,1,0.631578947368421,4478,130012
604658,1,0.2272727272727273,4478,130244
616596,1,0.25,4478,131436
616652,1,0.2272727272727273,4478,131465
632316,1,0.2083333333333333,4478,132394
636465,1,0.2857142857142857,4478,133148
636469,1,0.2272727272727273,4478,133162
636969,1,0.217391304347826,4478,133285
641004,1,0.2631578947368421,4478,133607
643956,1,0.25,4478,133848
650007,1,0.36,4478,134057
661270,1,0.2,4478,134826
661515,1,0.2666666666666666,4478,134872
661730,1,0.3636363636363636,4478,134925
661787,1,0.1578947368421052,4478,134952
679481,1,0.25,4478,136262
688935,1,0.217391304347826,4478,136786
711498,1,0.2083333333333333,4478,138215
10011065,1,0.1333333333333333,4478,140758
10011437,1,0.2222222222222222,4478,140852
10011438,1,0.0833333333333333,4478,140856
10011439,1,0.1538461538461538,4478,140861
10011459,1,0.3157894736842105,4478,140881
10011514,1,0.2608695652173913,4478,140948
10011525,1,0.2727272727272727,4478,140971
10024378,1,0.2777777777777778,4478,143663
10036807,1,0.2857142857142857,4478,144370
10037494,1,0.238095238095238,4478,144438
10037788,1,0.2,4478,144597
10037955,1,0.2727272727272727,4478,144798
10047844,1,0.2,4478,146415
10047846,1,0.25,4478,146422
10052217,1,0.3076923076923077,4478,146935
10052224,1,0.2,4478,146942
10052329,1,0.1538461538461538,4478,146955
50003538,1,0.3333333333333333,4478,147513
60003669,1,0.238095238095238,4478,147877
60004077,1,0.375,4478,148358
70007047,1,0.25,4478,149372
90002401,1,0.238095238095238,4478,149844
110010856,1,0.3214285714285714,4478,150673
110012774,1,0.2272727272727273,4478,150715
120000942,1,0.0909090909090909,4478,151019
120000943,1,0.0833333333333333,4478,151024
120000956,1,0.25,4478,151049
120001002,1,0.238095238095238,4478,151134
120001198,1,0.1481481481481481,4478,151529
120001204,1,0.2142857142857142,4478,151558
120001223,1,0.1666666666666666,4478,151601
120001231,1,0.1666666666666666,4478,151618
120001342,1,0.2857142857142857,4478,151759
120001637,1,0.2105263157894736,4478,152369
120004237,1,0.2727272727272727,4478,152507
120021829,1,0.1578947368421052,4478,153046
120021832,1,0.2083333333333333,4478,153053
120033520,1,0.2083333333333333,4478,153688
120043329,1,0.2272727272727273,4478,154337
120051037,1,0.2608695652173913,4478,154896
120052150,1,0.2272727272727273,4478,154940
120052415,1,0.2857142857142857,4478,154961
120055995,1,0.2,4478,155120
120062339,1,0.2941176470588235,4478,155594
120080440,1,0.1904761904761904,4478,156820
120080698,1,0.2272727272727273,4478,157124
120080705,1,0.2962962962962963,4478,157138
120081050,1,0.217391304347826,4478,157698
120081126,1,0.2272727272727273,4478,157789
