docid,groupcode,as,id,uid
120119537,770,0.024390243902439,4478,163842
120170330,770,0.04,4478,171716
120309379,770,0.0285714285714285,4478,185505
612277,770,0.0303030303030303,4955,130994
641135,770,0.0909090909090909,2032,133686
120209567,770,0.0714285714285714,2032,176904
120217234,770,0.0666666666666666,2032,177891
120217236,770,0.0833333333333333,2032,177897
120356847,770,0.1,2032,191454
120356968,770,0.05,2032,191781
120357803,770,0.1,2032,194015
120358065,770,0.1111111111111111,2032,194583
22265,770,0.0384615384615384,3006,101789
120000878,770,0.0434782608695652,4954,150791
120357731,770,0.2,4956,193846
120430536,770,0.0555555555555555,4956,206333
120354103,770,0.024390243902439,4585,187085
120824106,770,0.0357142857142857,4938,253631
120178288,770,0.0769230769230769,7228,173012
120356467,770,0.0476190476190476,7228,190671
120356507,770,0.04,7228,190803
120125465,770,0.0384615384615384,4398,164753
120358032,770,0.0555555555555555,4398,194496
120754602,770,0.2,4398,252033
10003366,770,0.0303030303030303,2882,139764
120059314,770,0.0714285714285714,3293,155332
120359172,770,0.05,3293,197463
120971918,770,0.0909090909090909,3293,258810
227178,770,0.0238095238095238,2714,112317
120402256,770,0.025,2714,200515
120080301,770,0.027027027027027,4223,156606
120355969,770,0.0625,4223,189448
120356190,770,0.0769230769230769,4223,189820
120589877,770,0.0238095238095238,4223,228954
120834066,770,0.0769230769230769,4223,253893
120355315,770,0.0909090909090909,6818,187753
632351,770,0.037037037037037,7431,132454
76254,770,0.0277777777777777,3939,104730
120700904,770,0.0434782608695652,3850,250348
110356,770,0.0344827586206896,1364,105056
120357172,770,0.05,1402,192323
120965580,770,0.0555555555555555,1402,258594
120172287,770,0.0357142857142857,1624,172069
120140430,770,0.0277777777777777,2712,167241
120356957,770,0.0434782608695652,2712,191745
120846392,770,0.0666666666666666,2712,254289
569084,770,0.0227272727272727,2758,127761
120439274,770,0.0277777777777777,2368,207949
120855784,770,0.037037037037037,4865,254495
10048066,770,0.0714285714285714,2035,146717
120397087,770,0.0833333333333333,2035,199965
120187798,770,0.0476190476190476,6697,174538
120356710,770,0.1111111111111111,6697,191127
120731727,770,0.0909090909090909,6697,251378
561991,770,0.0625,8363,127638
539441,770,0.0285714285714285,8314,126340
632406,770,0.0285714285714285,8314,132491
10018108,770,0.0277777777777777,8314,142858
120231361,770,0.0526315789473684,4303,179829
249019,770,0.025,2199,113650
120140871,770,0.05,3050,167335
120476817,770,0.1,4396,214502
120405084,770,0.1428571428571428,4513,201429
120405157,770,0.2,4513,201657
120405336,770,0.0344827586206896,4513,202023
120405379,770,0.0454545454545454,4513,202228
120405381,770,0.0714285714285714,4513,202234
120405384,770,0.0588235294117647,4513,202253
120432642,770,0.1,4513,206681
120476529,770,0.0357142857142857,4513,213501
228186,770,0.0333333333333333,5626,112663
120359817,770,0.0357142857142857,5612,198860
10047758,770,0.0333333333333333,8362,146400
120317718,770,0.05,8341,185725
120746846,770,0.1666666666666666,8341,251921
708753,770,0.0285714285714285,7281,138147
635401,770,0.0769230769230769,8128,132748
120202938,770,0.0476190476190476,4006,176124
10003608,770,0.0285714285714285,1734,140125
10046571,770,0.0344827586206896,1734,146083
341771,770,0.027027027027027,5329,116238
120176036,770,0.0384615384615384,8479,172703
120483912,770,0.1,2705,215556
10048056,770,0.0588235294117647,2076,146710
120397131,770,0.0714285714285714,2076,200091
80003542,770,0.0526315789473684,8230,149587
120855696,770,0.125,6045,254484
402025,770,0.0526315789473684,5972,119602
464520,770,0.0212765957446808,7114,121301
120435000,770,0.037037037037037,4801,207049
120161639,770,0.05,4486,170526
120476726,770,0.0416666666666666,3029,214173
526662,770,0.0333333333333333,7698,125575
120820668,770,0.1428571428571428,4403,253456
572394,770,0.032258064516129,8355,127954
595905,770,0.0333333333333333,8204,128861
120435448,770,0.0232558139534883,8270,207086
617165,770,0.0714285714285714,6555,131555
120357441,770,0.0454545454545454,4246,193011
644871,770,0.032258064516129,5230,133922
120491856,770,0.0357142857142857,6898,216219
120356803,770,0.0526315789473684,1264,191353
699038,770,0.0625,3090,137779
718993,770,0.0588235294117647,6625,139158
120506879,770,0.0344827586206896,2788,217284
50004095,770,0.0625,7948,147545
120224234,770,0.0526315789473684,7948,178688
120452087,770,0.0714285714285714,7948,209738
120192114,770,0.1,4868,174884
60002371,770,0.1111111111111111,3559,147814
100001503,770,0.0285714285714285,6236,149892
120068334,770,0.0434782608695652,7668,156039
120089877,770,0.0285714285714285,8352,159282
120126905,770,0.037037037037037,5723,165039
120451265,770,0.0588235294117647,8333,209607
120185685,770,0.027027027027027,2862,174222
120356839,770,0.0588235294117647,1808,191433
120428523,770,0.0416666666666666,3432,206067
120226608,770,0.027027027027027,3679,179047
120244852,770,0.0833333333333333,2106,181172
120272995,770,0.1666666666666666,4441,184039
120405660,770,0.032258064516129,1115,202644
120573731,770,0.0333333333333333,2776,225058
120629924,770,1.0,2468,238126
