docid,groupcode,as,id,uid
120357697,758,0.0555555555555555,4956,193746
120357781,758,0.05,4956,193973
120129912,758,0.05,4480,165609
120169510,758,0.0625,5047,171582
120358470,758,0.05,5047,195523
120356647,758,0.1666666666666666,7228,191030
120513384,758,0.0555555555555555,2719,217889
120359169,758,0.0909090909090909,3293,197444
120359446,758,0.1111111111111111,3293,197983
120359450,758,0.1333333333333333,3293,198002
120355983,758,0.1538461538461538,4223,189490
120339818,758,0.074074074074074,4492,186179
120501609,758,0.1428571428571428,1402,216860
120060920,758,0.0555555555555555,7231,155447
120134877,758,0.0588235294117647,4513,166411
120405412,758,0.1538461538461538,4513,202328
80000191,758,0.3333333333333333,8341,149469
120317708,758,0.1111111111111111,8341,185712
120668308,758,0.0666666666666666,8341,247066
120936442,758,0.2857142857142857,8341,257415
120356871,758,0.1666666666666666,1450,191501
120114394,758,0.0303030303030303,2700,163028
120451257,758,0.1176470588235294,8333,209574
120227304,758,0.0909090909090909,5336,179186
120244340,758,0.0833333333333333,4357,181096
120549532,758,0.0952380952380952,6660,220529
120669270,758,0.0869565217391304,6160,247368
