docid,groupcode,as,id,uid
711498,4742,0.0416666666666666,4478,138217
10011065,4742,0.0333333333333333,4478,140761
120357748,4742,0.037037037037037,4478,193875
120412157,4742,0.0555555555555555,4478,204211
120938118,4742,0.0476190476190476,4478,257512
120272475,4742,0.04,4955,183971
120110427,4742,0.0384615384615384,4956,162456
120357714,4742,0.0526315789473684,4956,193794
120357757,4742,0.05,4956,193914
120224323,4742,0.25,4904,178750
120178726,4742,0.0555555555555555,4480,173091
120791069,4742,0.0476190476190476,5047,252777
719456,4742,0.0714285714285714,5492,139401
120356542,4742,0.0769230769230769,7228,190858
120357930,4742,0.1666666666666666,4398,194275
120563791,4742,0.0555555555555555,4398,223106
120872021,4742,0.0625,4398,255040
121002556,4742,0.1,4398,260224
120090299,4742,0.0526315789473684,6305,159341
248177,4742,0.037037037037037,3293,113402
120127007,4742,0.1428571428571428,3293,165049
120359451,4742,0.04,3293,198012
120359506,4742,0.0588235294117647,3293,198124
120834657,4742,0.05,3293,253943
120889127,4742,1.0,3293,255529
120355794,4742,0.0454545454545454,4223,188992
120377807,4742,0.0454545454545454,4223,199736
120356684,4742,0.1153846153846153,6697,191111
120405529,4742,0.1666666666666666,4513,202610
120920165,4742,0.0476190476190476,4513,256831
120164584,4742,0.0434782608695652,4989,170958
120359688,4742,0.0909090909090909,6045,198488
395640,4742,0.1304347826086956,7547,119557
120358961,4742,1.0,6302,196714
120274160,4742,0.0625,4234,184148
120357434,4742,0.1111111111111111,4246,192989
120169004,4742,0.0625,5036,171515
120136613,4742,0.1,3313,166614
120096819,4742,0.2142857142857142,7576,160437
120861597,4742,0.0434782608695652,4240,254681
120185758,4742,0.037037037037037,5067,174237
120892190,4742,0.1666666666666666,5314,255606
120898644,4742,0.25,5177,255860
