docid,groupcode,as,id,uid
4027,707,0.2222222222222222,4478,100006
17323,707,0.1923076923076923,4478,100054
21469,707,0.1818181818181818,4478,100694
21475,707,0.1818181818181818,4478,100708
21483,707,0.2,4478,100727
21493,707,0.2105263157894736,4478,100746
21499,707,0.1666666666666666,4478,100758
21523,707,0.1904761904761904,4478,100801
21524,707,0.2105263157894736,4478,100808
22046,707,0.1739130434782608,4478,101516
22438,707,0.3636363636363636,4478,102085
22728,707,0.1818181818181818,4478,102623
27256,707,0.2,4478,102669
53554,707,0.16,4478,103342
110851,707,0.1481481481481481,4478,105913
143708,707,0.1290322580645161,4478,106548
143711,707,0.1481481481481481,4478,106563
143758,707,0.1818181818181818,4478,106653
143876,707,0.2105263157894736,4478,106726
143887,707,0.2222222222222222,4478,106761
161491,707,0.16,4478,107654
215410,707,0.1818181818181818,4478,109800
223795,707,0.2,4478,110939
223826,707,0.1428571428571428,4478,110986
224024,707,0.16,4478,111391
224172,707,0.1739130434782608,4478,111586
224193,707,0.2105263157894736,4478,111612
224194,707,0.1739130434782608,4478,111619
224246,707,0.1818181818181818,4478,111707
228144,707,0.2105263157894736,4478,112620
228343,707,0.1739130434782608,4478,112841
228344,707,0.1818181818181818,4478,112848
249041,707,0.2222222222222222,4478,113721
265076,707,0.1379310344827586,4478,113914
287722,707,0.1666666666666666,4478,114867
287798,707,0.1818181818181818,4478,115006
288062,707,0.1290322580645161,4478,115399
288068,707,0.16,4478,115413
353417,707,0.1904761904761904,4478,116382
361714,707,0.2,4478,118199
428754,707,0.1904761904761904,4478,119862
431323,707,0.1818181818181818,4478,119894
432458,707,0.1739130434782608,4478,120277
451859,707,0.1904761904761904,4478,121133
451875,707,0.1538461538461538,4478,121141
500752,707,0.1379310344827586,4478,122252
500758,707,0.1904761904761904,4478,122273
500759,707,0.1818181818181818,4478,122280
500761,707,0.2,4478,122287
504623,707,0.1818181818181818,4478,123169
557514,707,0.1904761904761904,4478,127302
557517,707,0.2222222222222222,4478,127308
570762,707,0.4444444444444444,4478,127785
570801,707,0.1818181818181818,4478,127792
570804,707,0.2105263157894736,4478,127799
570806,707,0.2105263157894736,4478,127806
575911,707,0.1904761904761904,4478,128172
597345,707,0.1904761904761904,4478,129178
604658,707,0.1818181818181818,4478,130248
616596,707,0.2,4478,131440
616652,707,0.1818181818181818,4478,131469
632316,707,0.1666666666666666,4478,132398
636465,707,0.1904761904761904,4478,133153
636469,707,0.1818181818181818,4478,133166
636969,707,0.1739130434782608,4478,133289
641004,707,0.2105263157894736,4478,133610
643956,707,0.25,4478,133852
650007,707,0.16,4478,134061
661270,707,0.2,4478,134830
661515,707,0.2666666666666666,4478,134875
661787,707,0.2105263157894736,4478,134956
679481,707,0.2,4478,136265
688935,707,0.1739130434782608,4478,136790
711498,707,0.1666666666666666,4478,138220
10011065,707,0.1333333333333333,4478,140765
10011437,707,0.4444444444444444,4478,140854
10011438,707,0.3333333333333333,4478,140859
10011439,707,0.3076923076923077,4478,140864
10011459,707,0.2105263157894736,4478,140884
10011514,707,0.1739130434782608,4478,140952
10011525,707,0.1818181818181818,4478,140976
10024378,707,0.2222222222222222,4478,143667
10036807,707,0.1904761904761904,4478,144375
10037494,707,0.1904761904761904,4478,144443
10037788,707,0.2,4478,144601
10037955,707,0.1818181818181818,4478,144803
10047844,707,0.2,4478,146419
10047846,707,0.2,4478,146426
10052217,707,0.1538461538461538,4478,146939
10052224,707,0.3,4478,146946
60003669,707,0.1904761904761904,4478,147881
60004077,707,0.125,4478,148362
90002401,707,0.1904761904761904,4478,149848
110010856,707,0.1428571428571428,4478,150678
110012774,707,0.1818181818181818,4478,150719
120000942,707,0.3636363636363636,4478,151022
120000943,707,0.3333333333333333,4478,151027
120000956,707,0.3333333333333333,4478,151052
120001002,707,0.1904761904761904,4478,151139
120001198,707,0.1111111111111111,4478,151534
120001204,707,0.2857142857142857,4478,151561
120001223,707,0.3333333333333333,4478,151604
120001231,707,0.3333333333333333,4478,151621
120001342,707,0.1904761904761904,4478,151762
120001637,707,0.2105263157894736,4478,152373
120004237,707,0.1818181818181818,4478,152512
120021829,707,0.2105263157894736,4478,153050
120021832,707,0.1666666666666666,4478,153057
120033520,707,0.1666666666666666,4478,153693
120043329,707,0.1818181818181818,4478,154341
120051037,707,0.1739130434782608,4478,154901
120052150,707,0.1818181818181818,4478,154944
120052415,707,0.1428571428571428,4478,154965
120055995,707,0.2,4478,155124
120061233,707,0.3333333333333333,4478,155492
120062339,707,0.2352941176470588,4478,155597
120080440,707,0.1904761904761904,4478,156824
120080698,707,0.1818181818181818,4478,157128
120080705,707,0.1481481481481481,4478,157143
120081050,707,0.1739130434782608,4478,157702
120081126,707,0.1818181818181818,4478,157793
