docid,groupcode,as,id,uid
120165731,4778,0.0384615384615384,4955,171063
120357887,4778,0.064516129032258,4999,194165
120462516,4778,0.1428571428571428,4536,211536
120358116,4778,0.0434782608695652,4398,194695
120359387,4778,0.1428571428571428,3293,197828
120359569,4778,0.1,3293,198240
120398359,4778,0.0625,4387,200176
120359899,4778,0.0714285714285714,6526,199023
120355170,4778,0.05,7095,187301
120405364,4778,0.0454545454545454,4513,202165
121002588,4778,0.1,5048,260230
120356756,4778,0.0714285714285714,3847,191248
120206736,4778,0.0666666666666666,8313,176582
